name,latitude,longitude
Чирен,43.3304,23.5798
Желязковец,43.5124,26.6961
Гълъбец,42.7716,27.5299
Буйновци,42.8663,25.8921
Слатина,43.9956,27.0424
Биково,42.4763,26.1901
Кузьово,41.8995,23.6462
Говедаре,42.1514,24.4977
Тополи,43.2194,27.823
Топола,43.4231,28.2657
Белащица,42.0659,24.7455
Новоселище,41.7775,25.2469
Възел,41.706,25.3545
Цар Асен,43.8748,27.2533
Александър Стамболийски,43.6864,28.358
Терзийско,42.8847,24.6135
Млечево,42.9147,24.9228
Тънково,42.6945,27.6495
Чолакова,41.979,23.7941
Великово,42.1867,25.7999
Боянци,42.0402,24.947
Стояновци,43.1245,23.9999
Врабча,42.8669,22.7068
Гривка,41.3754,25.4933
Драгана,43.1755,24.3983
Кацелово,43.5355,26.0593
Родопи,41.9198,25.7574
Ракитница,44.1218,22.6484
Алеково,43.8489,27.3419
Осмар,43.2177,26.8495
Драгор,42.2291,24.2996
Младиново,41.9406,26.2334
Кралев дол,42.5619,23.0944
Ябълчево,42.7933,27.245
Габрене,41.371,22.9707
Борислав,43.32,24.9647
Водач,41.7602,25.3004
Куделин,44.1933,22.6694
Трън,42.8341,22.6487
Сушица,42.4836,22.6334
Брестовец,43.3565,24.6138
Малко Дряново,42.4205,25.2806
Еленка,41.4642,25.1128
Богорово,44.0239,27.3638
Раздел,43.7865,27.1226
Мусомища,41.5547,23.7491
Братаница,42.1655,24.2176
Васил Левски,42.6069,24.8917
Златовръх,42.011,25.0077
Яким Груево,43.757,26.8701
Дръндар,43.362,27.6309
Чилнов,43.5237,25.9122
Стожер,43.4319,27.8235
Лесковец,42.5924,22.9149
Радуй,42.7312,23.0233
Голям Чардак,42.3155,24.6271
Бенковски,42.4115,25.8893
Владимирово,42.127,26.1416
Българово,42.62,27.3061
Палатик,41.9108,23.6707
Плешивец,43.5973,22.8226
Светля,42.5955,22.7987
Остров,43.6823,24.1462
Поляна,44.0622,26.9818
Цар-Петрово,43.9577,22.6331
Троица,43.219,26.8684
Кардам,43.3698,26.2891
Рабиша,43.7179,22.6025
Горно Изворово,42.662,25.4873
Руен,42.8001,27.2828
Габарево,42.6326,25.1599
Стража,43.1961,26.5618
Симеоново,42.3758,26.6337
Георги Добрево,41.8616,26.1322
Елов дол,43.0432,23.7905
Тунджа,42.4552,26.5995
Хотанца,43.8392,26.2267
Мустрак,41.8647,26.3055
Симеоновград,42.0296,25.8335
Полковник Таслаково,43.7796,27.2133
Криво поле,41.8408,25.7098
Радево,43.4104,27.7307
Бараци,41.5215,25.6457
Слатина,43.2538,24.7303
Доситеево,41.9128,26.0185
Николово,43.4201,23.2762
Черковица,43.7024,24.834
Правец,42.8947,23.9333
Баячево,43.2203,26.6561
Петрино,43.0511,26.4595
Димча,43.2134,25.2044
Лиляново,41.6182,23.3187
Добри дол,42.4965,22.6653
Правдолюб,41.5992,25.1531
Дупница,42.261,23.1188
Лозенградци,41.2986,25.3981
Комарево,43.1163,27.3901
Изгрев,42.8873,26.1085
Яребична,43.2998,27.8744
Флорентин,44.1374,22.8399
Божурци,41.7482,25.3326
Капатово,41.4632,23.3597
Бистрица,42.2419,23.1485
Пирне,42.6781,27.1972
Ивановци,43.8629,22.7593
Дебръщица,42.1046,24.2554
Крушовица,42.574,23.6534
Чичил,43.9032,22.6099
Друмохар,42.2081,22.8714
Бусинци,42.7835,22.6253
Ново Лески,41.5338,23.7821
Синитово,42.149,24.3751
Тулово,42.5741,25.5498
Ябълчени,41.7629,25.3343
Орловец,43.3626,25.7442
Ахрянско,41.6019,25.1094
Нови пазар,41.7571,25.3495
Углярци,42.3877,22.8926
Добриново,42.4716,26.9124
Искра,41.9316,25.1361
Черешовица,43.2613,23.0395
Върбино,43.7906,27.2482
Ляхово,42.1534,24.2318
Вълча поляна,42.0093,26.6776
Добринище,41.8237,23.5657
Евренозово,42.1325,27.3443
Овчеполци,42.3339,24.4007
Славейково,42.9952,25.3647
Осеново,41.7779,23.7268
Кромидово,41.4586,23.3634
Габровица,42.2543,23.9011
Тополница,41.4041,23.3235
Петко Каравелово,43.2991,25.6423
Розово,42.5651,25.4174
Гърнати,41.4949,25.1485
Тъпчилещово,43.1221,26.4627
Сумер,43.3374,23.334
Василовци,42.9466,23.0755
Бял извор,42.1582,25.6388
Селци,42.1281,25.0413
Търновци,41.5025,25.244
Мировци,43.4499,27.2372
Наум,43.6078,27.0182
Долище,43.3387,27.8918
Мъглен,42.7256,27.3699
Ваклино,43.6467,28.5036
Санадиново,43.5384,25.004
Селча,41.8406,24.3873
Дунево,41.5796,24.7321
Храброво,43.4451,28.0069
Добралък,41.9532,24.7524
Доганово,42.6328,23.6873
Дълбоки,42.4832,25.7751
Сталийска махала,43.7405,23.1682
Тютюнче,41.505,25.2802
Загорци,43.7818,27.7822
Навъсен,42.0976,25.8852
Душево,42.9642,25.0222
Твърдица,42.4095,27.4574
Бостанци,41.7593,25.3782
Широково,43.5546,25.9451
Балкански,43.5255,26.4018
Радловци,42.314,22.6359
Грамаждано,42.26,22.6515
Дърманци,43.1269,23.7184
Хотово,41.4995,23.3346
Разделна,43.1641,27.6294
Югово,41.8823,24.8003
Брегаре,43.5957,24.3317
Мирово,42.1691,25.1467
Братово,42.505,27.3043
Пряпорец,42.4638,25.5361
Малка Желязна,43.011,24.3207
Каблешково,42.6545,27.5667
Илинден,41.4641,23.7986
Добърско,41.9702,23.4771
Блатец,42.6329,26.5364
Белоградец,43.3524,27.3304
Тракия,42.1991,25.64
Козяк,43.797,27.2029
Александрово,42.3224,26.8865
Кондофрей,42.4271,23.0064
Губислав,43.0921,23.3596
Средогрив,43.5484,22.784
Брацигово,42.0252,24.3707
Гагово,43.4026,26.1956
Ясеново,42.8967,27.2357
Лехчево,43.5318,23.5336
Алеково,43.4671,25.4184
Тригорци,43.5346,28.1976
Скобелево,41.9988,24.5364
Радотина,42.9949,23.6408
Габерово,42.6968,27.5273
Горно Новково,43.0952,26.5858
Турия,42.5728,25.1802
Голямо Градище,43.4557,26.0573
Овчево,41.4567,25.305
Дебрене,41.58,23.3159
Севлиево,43.0183,25.097
Глушник,42.66,26.5032
Ленково,43.5763,24.7117
Безден,42.8811,23.1094
Скалак,41.4367,25.6396
Ябланица,42.8656,23.542
Марино поле,42.5881,24.8646
Караманите,43.4883,27.4774
Колобър,43.7748,27.1917
Роман,43.15,23.9242
Момчилград,41.527,25.4096
Раковски,43.4859,28.4064
Петко Славейков,43.0629,24.97
Драшан,43.2551,23.9156
Фъргово,41.579,24.0001
Горски Извор,42.0183,25.4175
Гайтаниново,41.4515,23.7137
Ахелой,42.6459,27.6494
Вардим,43.6128,25.4681
Владимир,42.445,23.0811
Хаджидимитрово,42.5271,26.4065
Жедна,42.4246,22.9609
Смоляновци,43.5045,22.9874
Пролеша,42.7784,23.15
Бобораци,42.4717,22.9661
Борики,42.8731,25.3625
Калояново,42.6572,26.4602
Горна Козница,42.3298,22.9057
Бързина,43.5531,23.7194
Страшимирово,43.1994,27.73
Еловдол,42.6241,22.7667
Спанчевци,43.1867,23.2355
Българка,44.025,27.3278
Крум,42.0586,25.5035
Церова Кория,43.0343,25.7425
Джинот,42.5121,26.6564
Джулюница,43.1377,25.902
Божурово,43.7037,27.7627
Стефаново,43.0301,24.8337
Мостич,43.1857,26.7619
Горно Вършило,42.3314,24.0037
Малка Смолница,43.606,27.7345
Добрин,43.8707,27.8373
Ноевци,42.6786,22.8669
Текето,41.8581,25.4665
Разбойна,43.2219,26.5604
Дивля,42.5678,22.694
Крамолин,43.1391,25.0729
Дружево,43.1371,23.3556
Вишовград,43.1567,25.2985
Славяново,41.8078,25.7806
Ружинци,43.6187,22.818
Савин,43.8116,26.546
Кроячево,41.6185,25.1389
Светослав,41.6526,25.6436
Каранци,43.3838,25.6799
Горни Коритен,42.5029,22.5811
Неговановци,44.0909,22.8619
Три могили,41.7399,25.3951
Горово,41.4348,24.7341
Трояново,42.1965,25.9559
Ломница,42.8683,22.6342
Бели брег,43.51,23.4309
Златна Нива,43.3823,27.0698
Говежда,43.3015,22.9656
Селановци,43.6742,23.9898
Цонево,43.0335,27.4373
Камилски дол,41.6001,26.0526
Казимир,43.9982,27.2044
Александрово,42.5983,25.0958
Деветак,42.5744,26.824
Горно Александрово,42.6493,26.6356
Прибой,42.4887,22.9293
Житуша,42.4176,22.9334
Гълъбец,41.8441,25.4375
Пастух,42.205,22.9033
Долно Осеново,41.9609,23.2444
Драгушиново,42.3676,23.5603
Миладиновци,43.6335,27.6331
Пчела,42.1843,26.4727
Зелениград,42.8386,22.5605
Радювене,43.1236,24.604
Долно Уйно,42.4168,22.5761
Седефче,41.4262,25.5364
Стрелец,43.3056,25.767
Видраре,42.9934,24.0098
Жълтеш,42.8573,25.3839
Юпер,43.9119,26.4002
Светлен,43.3164,26.2755
Подслон,42.4755,25.8696
Богорово,42.4519,26.8553
Бърдарски Геран,43.5478,23.9524
Лесура,43.4622,23.5652
Дружинци,41.3322,25.3456
Искрец,42.9842,23.2636
Паничарево,42.2747,22.9982
Оряхово,41.9215,26.1567
Мокреш,43.7496,23.3965
Стефан Караджа,43.9063,26.7286
Резбарци,41.6217,25.3608
Малък извор,41.7895,25.7272
Тюленово,43.494,28.5777
Болярски извор,41.8079,25.816
Куцина,43.2665,25.6435
Изворово,43.1163,26.2946
Черешово,43.9064,26.3489
Горно Ботево,42.4133,25.805
Мишевско,41.526,25.2377
Екзарх Йосиф,43.616,25.7871
Полковник Иваново,43.6819,27.6285
Овчарово,43.1886,26.6512
Ново село,44.1622,22.7843
Ангеларий,43.8296,27.5302
Веслец,43.2573,23.6656
Богданци,43.9755,26.7905
Подслон,43.6714,27.5099
Баня,42.6066,25.9917
Нейково,42.8103,26.3673
Тянево,42.0552,25.9849
Желъдово,41.4471,25.213
Чайка,41.5024,25.5606
Търнава,43.5029,23.8822
Драбишна,41.5041,26.1548
Завет,43.7589,26.6765
Изворище,42.657,27.443
Духовец,43.6686,27.0033
Първомай,42.0769,25.1938
Горна Василица,42.3455,23.8534
Петърница,43.3301,24.4685
Нова Шипка,43.0558,27.5245
Братя Кунчеви,42.4998,25.8515
Стежерово,43.5013,25.149
Горановци,42.3861,22.6285
Башево,41.6615,25.1519
Гюешево,42.237,22.474
Белев дол,41.6166,24.9159
Бързица,43.075,27.5274
Сливарка,41.4556,25.7085
Самуилово,42.2155,25.5198
Страхил,43.5132,27.6116
Осиковица,42.9392,24.0087
Долно Озирово,43.2427,23.3432
Каблешково,43.7547,27.3139
Спахиево,41.8976,25.3295
Мененкьово,42.2325,24.057
Требище,41.5642,24.9024
Жегларци,43.6602,27.4076
Киселчово,41.5316,24.592
Воден,42.0738,26.8989
Ботево,43.4305,27.7179
Подайва,43.6713,26.9159
Лозенец,43.7622,27.7228
Константин,42.9479,26.0718
Трудовец,42.9147,23.837
Панайот Хитово,43.1379,26.3318
Дъскот,43.2496,25.4002
Маринка,42.4025,27.4828
Рогозина,43.7225,28.2374
Шумнатица,41.3034,25.3716
Александрово,41.9825,25.7264
Държаница,43.8093,22.8447
Божурец,43.4262,28.2838
Липец,41.4833,24.7326
Лясковец,41.7129,25.6966
Дъбравка,43.6404,22.6224
Майско,42.9283,26.1474
Мендово,41.4197,23.1183
Моравка,43.1776,26.3377
Градина,42.146,25.2083
Велика,42.1833,27.7793
Васково,41.9173,26.1984
Долна Крушица,41.4249,22.9846
Цар Шишманово,43.7662,22.5558
Злогош,42.4564,22.6347
Константиново,41.9924,25.7927
Гела,41.6462,24.5729
Безводица,43.5208,27.9732
Вировско,43.2984,23.7947
Сушево,43.8162,26.6291
Мрежичко,41.4633,25.2695
Галатин,43.4109,23.5344
Дуранкулак,43.6921,28.5327
Берсин,42.243,22.7729
Поточарка,41.6079,25.6858
Склаве,41.5207,23.3173
Мусачево,42.1066,25.8297
Стоките,42.8543,25.0543
Антон,42.7374,24.2558
Пловдивци,41.4149,24.7992
Владиченци,43.783,22.8469
Свещари,43.7512,26.7865
Печеница,43.7055,26.9358
Болярово,42.1498,26.7993
Подвръх,41.4986,25.3377
Лясковец,43.1097,25.7182
Садовик,42.7122,22.8151
Чучулигово,41.403,23.3603
Ситово,44.0317,27.0146
Керека,43.0332,25.4683
Старозагорски бани,42.4514,25.4922
Гостилица,43.0246,25.3659
Турян,41.5336,24.6752
Пожарево,44.0519,26.7061
Близнак,42.1601,27.3044
Семерджиево,43.7706,26.1666
Присово,43.0466,25.6551
Расово,43.6998,23.2464
Габер,43.9161,27.6757
Стоевци,42.8937,25.2066
Висок,43.0576,26.4837
Николаево,42.6349,25.7915
Бозаджии,42.4794,26.3286
Илаков рът,42.888,25.9281
Севар,43.8335,26.5909
Винарско,42.6034,27.2004
Лъки,41.4674,23.7207
Кален,43.2118,23.7769
Нановица,41.5501,25.5684
Климентово,43.3434,27.9488
Новаково,43.3554,27.829
Баново,43.2654,27.6779
Момчиловци,41.6584,24.7747
Драката,41.6086,23.2062
Торос,43.0979,24.279
Сивино,41.4521,24.6914
Синя вода,43.4056,26.5678
Мътеница,42.5072,24.6138
Ореше,41.6237,23.882
Върбен,41.4087,25.3644
Замфирово,43.2975,23.2415
Николаево,42.5524,22.9347
Васил Левски,42.1097,25.7738
Церковски,42.6125,26.8756
Бяло поле,42.1666,25.7187
Пчелиново,42.7189,25.7153
Везенково,42.8541,26.7087
Кривина,43.6318,25.5917
Долна баня,42.3118,23.7685
Чайка,43.0804,27.4284
Тутраканци,43.1184,27.4428
Войника,42.3853,26.8196
Крилатица,41.3553,25.3435
Посабина,43.327,26.1222
Кошарите,42.4902,22.9547
Долни Вадин,43.6886,24.2705
Каменка,41.4678,25.6973
Опанец,43.4463,24.577
Чичево,41.3469,25.2792
Живково,42.4478,23.7548
Млечино,41.6272,25.1748
Добрич,42.0259,25.5213
Луличка,41.4681,25.6024
Босилково,41.6965,24.946
Красноселци,43.0899,26.4803
Седлари,41.5215,25.3802
Гостиня,43.1548,24.8328
Дреновец,43.6934,22.982
Микрево,41.6255,23.1989
Ново село,42.4674,25.5057
Разбойна,42.8096,27.3916
Пиргово,43.7331,25.8564
Ахтопол,42.0995,27.9437
Бяла река,43.1333,25.2034
Горна Биркова,41.9592,23.8059
Бояджик,42.3973,26.3029
Комунига,41.7985,25.2256
Борисово,42.2929,26.7302
Беласица,41.3717,23.1448
Труд,42.2314,24.7243
Широко поле,41.6363,25.4661
Славеево,41.5393,26.1642
Коноп,43.196,26.3385
Младен,43.0906,25.1899
Кандови,42.0232,23.8301
Юлиево,42.5683,25.6145
Игнатиево,43.2484,27.7782
Маленово,42.5594,26.7828
Градница,43.7231,27.2267
Червен бряг,43.2786,24.0881
Драгановци,42.9351,25.1849
Брегово,44.1529,22.637
Радовене,43.1643,23.9585
Добринци,41.4174,25.1798
Камено,42.5704,27.2958
Елшица,42.3688,24.2182
Джанка,41.5439,25.6718
Търнак,43.4445,24.0236
Горна Дъбева,41.9983,23.8232
Визица,42.124,27.6046
Калугерово,42.09,25.8662
Горно Къпиново,41.2747,25.2591
Църква,43.4146,28.0159
Копиловци,43.3316,22.913
Мърчево,43.5101,23.353
Виногради,41.4997,23.3821
Полето,41.8621,23.1492
Самоков,42.337,23.5549
Угърчин,43.1049,24.4139
Враца,43.2001,23.5496
Поленица,41.5663,23.2996
Дядовци,41.6016,25.1373
Любеново,43.6147,24.9389
Слатина,43.2159,23.2183
Илия Блъсково,43.2276,27.0404
Каменци,43.8682,27.4882
Божичен,43.7139,25.9498
Голямо Каменяне,41.4059,25.7083
Въглен,43.2957,27.8514
Каялоба,41.3557,25.1822
Величково,42.2533,24.2254
Сенокос,41.8097,23.2367
Цветино,41.9937,23.8412
Кестеново,43.1064,26.5509
Церово,41.9593,23.1272
Храбрино,42.046,24.647
Синаговци,43.9002,22.7519
Якоруда,42.0206,23.6689
Баня,42.7753,27.8175
Каменица,41.6503,23.1596
Зетьово,42.7572,27.2296
Мусина,43.1549,25.4268
Горно Прахово,41.6456,25.1569
Кортен,42.5449,25.9997
Бял бряг,43.0606,27.11
Рогозче,41.4642,25.2933
Голям Извор,42.9534,24.1101
Михалково,41.8462,24.4257
Овен,43.8039,27.0747
Райнино,43.8083,26.8175
Абланица,42.0107,23.8599
Паталеница,42.123,24.2005
Бутрева,42.0059,23.8001
Белово,42.2151,24.0166
Бабино,42.3618,22.9664
Плачковци,42.8251,25.4835
Певец,43.2097,26.6832
Чеканци,42.9685,26.1628
Нивянин,43.3801,23.7989
Ръждак,41.4041,23.2396
Панагюрски Колонии,42.5842,24.1967
Благово,43.2217,27.0565
Калофер,42.6065,24.9746
Бараково,42.0636,23.0602
Казанлък,42.6187,25.3942
Огняново,42.1477,24.4138
Сребърна,44.0939,27.0642
Светулка,41.5644,25.1018
Септември,42.2167,24.1255
Славянци,42.7648,26.729
Ловец,42.2547,25.6082
Деветаки,43.2215,24.9
Варвара,42.1528,24.1409
Средна махала,42.8432,27.3269
Ракита,42.7874,22.9354
Гложене,43.6912,23.8174
Триводици,42.1345,24.4643
Долно Изворово,42.6575,25.4596
Връв,44.1937,22.7362
Змеево,43.6064,28.0487
Черноземен,42.382,24.7782
Червенаково,42.6223,26.0405
Единаковци,43.4208,26.8168
Поручик Кърджиево,43.9436,27.8006
Самораново,42.2658,23.1603
Крибул,41.5732,23.9422
Сърница,41.8684,25.292
Бърложница,42.8501,22.9374
Мийковци,42.848,25.9422
Поповица,42.1363,25.0547
Калугерово,42.9903,23.8948
Устина,42.0414,24.5216
Тополчане,42.6528,26.4283
Скалица,42.2682,26.2467
Неофит Бозвелиево,41.5313,25.5631
Симитли,41.8932,23.1179
Самодива,41.4319,25.3296
Слънчовец,43.0309,26.1476
Кьолмен,43.0418,26.6768
Чуричени,41.4583,23.1273
Велино,43.4229,27.0307
Борима,42.9746,24.5828
Полковник Чолаково,43.9376,27.5525
Жълт бряг,42.7394,26.1145
Пчелино,43.494,27.9216
Падина,41.5158,25.07
Кривонос,42.7376,22.7609
Мракетинци,42.8094,22.7416
Бяла река,41.4918,24.8147
Рила,42.1276,23.134
Подрумче,41.4252,25.7238
Рани луг,42.8243,22.492
Неофит Рилски,43.2624,27.5137
Белозем,42.2037,25.0487
Попинци,42.4191,24.271
Бърчево,41.4709,24.824
Годешево,41.475,24.0527
Горни Дъбник,43.3799,24.3527
Вонеща вода,42.8742,25.6439
Долно Новково,43.093,26.5689
Димитровче,41.8085,26.2532
Въбел,43.6546,24.9024
Саранско,42.3632,26.7086
Главиница,42.1518,24.3088
Изворче,43.1043,24.6612
Четирци,42.2415,22.8742
Могила,43.2784,27.1988
Маково,43.3688,26.4563
Косара,43.9656,26.8018
Лесичово,42.3569,24.1087
Ивайло,42.2236,24.3298
Научене,42.567,26.0898
Челопеч,42.6986,24.0872
Ярловци,42.8066,22.5541
Минерални Бани,41.9365,25.3539
Соколово,43.0192,25.53
Кошарна,43.8845,26.3003
Петревене,43.1571,24.1492
Големаново,43.9225,22.4462
Патица,41.7333,25.3643
Голешово,41.4331,23.5913
Тънково,41.7427,25.7716
Цървеняно,42.3562,22.796
Горочевци,42.7045,22.5907
Карамичевци,42.8977,25.0722
Ботево,43.7475,23.4629
Княжевско,42.2127,25.7905
Кралево,41.7807,25.6783
Пашови,42.0444,23.8283
Хубавене,43.1069,23.9371
Плевен,43.4075,24.6211
Чарган,42.4802,26.6221
Карабунар,42.2649,24.1693
Драгановец,43.0945,26.6673
Поручик Чунчево,43.4866,28.4727
Славейково,43.1117,27.2391
Студен извор,42.7917,22.5978
Маломир,42.2817,26.5158
Марино поле,41.4129,23.3496
Злокучене,42.2176,24.1665
Галата,43.0187,24.2783
Марикостиново,41.4334,23.3338
Коньовец,43.3649,26.9944
Бяга,42.0666,24.3783
Крета,43.1251,23.6987
Луковит,43.2101,24.1631
Ветово,43.7032,26.2637
Воден,42.0102,25.6572
Банкя,42.861,22.678
Конче,41.4466,25.5508
Марулево,42.0017,23.1694
Долна Вереница,43.4292,23.1245
Горово,42.7398,26.8353
Медово,42.691,27.5796
Туховища,41.4987,24.041
Черноочене,41.7636,25.3522
Средногорово,42.5314,25.3309
Фотиново,41.8835,24.3507
Боян,43.4817,26.8402
Ведрина,43.507,27.668
Генерал Гешево,41.4368,25.1954
Свободен,42.249,25.814
Главан,43.9925,27.4085
Буково,41.7104,23.7118
Дрянковец,42.6875,27.375
Гълъбинци,42.4272,26.2591
Леярово,42.3008,26.7626
Копаница,42.5764,22.9237
Равно,43.7053,26.4592
Подгоре,43.7514,22.4925
Ветрен,42.6036,27.3851
Помощица,43.4711,26.3356
Оселна,43.0625,23.5478
Елешница,41.8639,23.6171
Лесичери,43.218,25.4271
Върбина,41.5621,24.9713
Косача,42.5632,22.8476
Голяма Чинка,41.4047,25.5485
Стрелча,42.5038,24.3221
Буковец,43.9352,22.7766
Правда,43.8752,26.9948
Вишлене,41.4381,23.0625
Вишнево,41.6171,25.0443
Бъзовец,43.5153,25.877
Бързия,43.2002,23.1615
Извор,42.4358,22.8858
Граничар,43.7218,28.5027
Синеморец,42.0598,27.9734
Владимировци,43.6257,26.8648
Мизия,43.6916,23.8549
Голям Девесил,41.3424,25.6484
Дражинци,43.6346,22.8762
Радомирци,43.254,24.1861
Йончово,41.8481,25.202
Исперихово,42.0845,24.4284
Бериево,42.9678,24.8933
Игралище,41.5674,23.1209
Вардун,43.1334,26.5304
Бадевци,42.8838,25.7485
Николаево,43.2543,24.6029
Орешак,43.3019,27.9146
Овчарци,42.2752,23.2234
Орешак,42.8897,24.7626
Студен кладенец,41.6073,25.6407
Бенковски,42.6488,24.0116
Средня,43.3057,26.7879
Добри Лаки,41.5819,22.997
Раличево,41.3846,25.5005
Първица,41.3746,25.3654
Любен Каравелово,43.343,27.7745
Гълъбово,41.9724,23.6557
Попово,42.208,26.7343
Хаджиево,42.1429,24.457
Ябланица,43.0334,24.1005
Кадровица,42.2074,22.7528
Васил Левски,43.2689,26.6215
Златосел,42.4159,25.014
Розово,42.0091,24.3732
Дебелт,42.3867,27.2744
Длъжка поляна,43.0891,26.1188
Стражница,41.713,25.3506
Дерманци,43.1512,24.282
Слана Бара,43.9682,22.8132
Безденица,43.5476,23.1931
Ружица,42.1526,26.8796
Бежаново,43.7124,28.391
Срацимирово,43.8327,22.7364
Раковсково,42.8359,27.7317
Партизанин,42.2475,25.2475
Хераково,42.7956,23.1454
Сестримо,42.2155,23.9209
Свобода,42.5714,27.321
Самовила,41.4108,25.4819
Кривня,43.1955,27.3957
Борнарево,42.5367,22.9368
Хлевене,43.0899,24.7065
Сърнак,41.4315,25.6124
Котлари,41.6212,25.7439
Висока могила,42.1929,23.023
Бобов дол,42.3635,22.9985
Златия,43.5853,27.6862
Осен,43.3876,23.5618
Припек,43.2544,27.7388
Габер,42.8978,22.8612
Раждавица,42.3876,22.7085
Самуилова крепост,41.3946,23.0291
Кладенци,41.4232,23.0426
Две могили,43.5853,25.8672
Стърмен,43.484,25.6906
Волно,41.4838,23.0312
Дреновица,41.4138,23.0679
Вълнари,43.5994,27.2176
Брънеците,42.9032,25.3595
Крива река,43.5015,27.1401
Рътлина,43.0716,26.6055
Марица,42.2305,24.7245
Мариновци,42.9204,24.9159
Равна,43.2132,27.3486
Палатово,42.2566,23.0334
Костанденец,43.5682,26.1951
Татул,41.5548,25.5406
Долец,43.7882,26.984
Черна нива,41.7793,25.2643
Котеновци,43.2881,23.0734
Куманово,43.2701,27.9379
Осеново,43.3247,27.9987
Исперих,43.7161,26.835
Заселе,43.0397,23.3302
Безводно,41.7508,25.1017
Долно Белотинци,43.4424,23.2851
Лиляче,43.3069,23.5163
Бенковски,43.6008,27.4759
Момина Клисура,42.2282,23.9763
Кладенци,43.7107,27.2462
Памидово,42.2782,24.2129
Шипот,43.7338,22.7909
Раброво,44.0186,22.5698
Изворско,43.2961,27.7677
Аврамово,42.0301,23.8108
Голям Поровец,43.6701,26.7889
Староселец,43.2324,27.4889
Малина,42.416,27.0002
Долни Цибър,43.8152,23.5145
Мирянци,42.1591,24.3647
Чубрика,41.5881,25.2075
Поройно,43.8444,27.1166
Несла,42.9167,22.8061
Крушево,41.6012,23.8781
Голямо Белово,42.192,23.988
Марково,43.1998,27.2288
Кралево,43.1927,26.7091
Дръмша,42.9346,23.2102
Джерман,42.2277,23.0817
Буковлък,43.4434,24.6131
Козаревец,43.1268,25.8222
Каменица,42.5905,23.9306
Ясеново,42.6877,25.2508
Козарско,42.0634,24.4207
Бащино,43.9559,26.928
Богданов дол,42.6129,22.9553
Зорница,41.8075,25.4423
Ардино,41.5801,25.1336
Кукурахцево,41.4697,22.9975
Конак,43.2186,26.28
Камбурово,43.1094,26.3366
Орешене,43.0879,24.0782
Веселец,43.041,26.4807
Копривец,43.409,25.8798
Занога,41.5209,23.0458
Чарково,42.792,25.3613
Гара Лакатник,43.0815,23.3768
Войвода,43.4601,27.126
Ръженово,41.6823,25.76
Житарник,41.5638,25.2774
Енево,43.3142,27.2162
Руец,43.221,26.6251
Каравелово,43.5326,27.303
Победа,43.593,27.899
Угледно,43.0929,26.5421
Пет могили,43.564,27.3496
Радовци,42.9181,25.5067
Горчево,41.4518,23.0273
Катранджии,43.0171,25.5171
Богатино,41.6256,25.1879
Нова Загора,42.4924,26.002
Китница,41.6785,25.1685
Кръстилци,41.5486,23.2039
Великово,43.6459,28.2337
Боровец,42.2675,23.6044
Росоман,42.7573,23.0764
Срънско,41.5428,25.0957
Търносливка,41.5759,25.0661
Драгуш,41.5165,23.092
Пейчиново,43.4412,25.6086
Сухово,41.662,25.2575
Габаре,43.3116,23.9147
Малко Каменяне,41.4051,25.6783
Крумово,43.391,27.7813
Александрово,43.2276,26.4244
Вирове,43.5221,23.2341
Могилец,43.022,26.5232
Ъглен,43.2012,24.3153
Галище,41.5041,25.0195
Скутаре,42.1787,24.8439
Каменар,43.4666,26.633
Летница,43.3105,25.0504
Ситово,42.062,26.7717
Столник,42.7164,23.6275
Света Петка,42.0427,23.8748
Сбор,42.3399,24.2967
Соколово,43.0705,24.6219
Самуилово,42.5956,26.3248
Детелина,42.9909,27.7728
Родина,43.0852,25.8814
Дългоделци,43.6055,23.2797
Нова Бяла река,42.9997,26.7345
Боснек,42.4947,23.181
Старо село,43.9899,26.5415
Православ,42.3407,25.1472
Къпиново,43.0153,25.7843
Бяла река,42.9949,26.7731
Устрем,42.0211,26.463
Филипово,41.9144,26.519
Бял Кладенец,41.648,25.6319
Косово,43.2088,27.2667
Гара Бов,43.0278,23.3491
Голобрадово,41.6342,25.6709
Прахали,42.913,25.2796
Гара Елин Пелин,42.6249,23.583
